"Path","Line","LineNumber"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    return !!inferences && every(inferences, (r, i) => isValidTypeForTemplateLiteralPlaceholder(r, target.types[i]));","73088"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    return type.flags & (1 /* Any */ | 402653316 /* StringLike */) ? type : getTemplateLiteralType(["""", """"], [type]);","73091"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","  function inferFromLiteralPartsToTemplateLiteral(sourceTexts, sourceTypes, target) {","73093"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      const matchType = s === seg ? getStringLiteralType(getSourceText(s).slice(pos, p)) : getTemplateLiteralType(","73134"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        const [tempSources, tempTargets] = inferFromMatchingTypes(source.flags & 1048576 /* Union */ ? source.types : [source], target.types, isTypeOrBaseIdenticalTo);","73180"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        const [sources, targets] = inferFromMatchingTypes(tempSources, tempTargets, isTypeCloselyMatchedBy);","73181"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      } else if (target.flags & 134217728 /* TemplateLiteral */) {","73302"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        inferToTemplateLiteralType(source, target);","73303"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        inferFromTypes(getUnionType(concatenate(propTypes, indexTypes)), getTemplateTypeFromMappedType(target));","73512"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    function inferToTemplateLiteralType(source, target) {","73528"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      const matches = inferTypesFromTemplateLiteralType(source, target);","73529"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","                const matchingType = reduceLeft(constraintTypes, (left, right) => !(right.flags & allTypeFlags) ? left : left.flags & 4 /* String */ ? left : right.flags & 4 /* String */ ? source2 : left.flags & 134217728 /* TemplateLiteral */ ? left : right.flags & 134217728 /* TemplateLiteral */ && isTypeMatchedByTemplateLiteralType(source2, right) ? source2 : left.flags & 268435456 /* StringMapping */ ? left : right.flags & 268435456 /* StringMapping */ && str === applyStringMapping(right.symbol, str) ? source2 : left.flags & 128 /* StringLiteral */ ? left : right.flags & 128 /* StringLiteral */ && right.value === str ? right : left.flags & 8 /* Number */ ? left : right.flags & 8 /* Number */ ? getNumberLiteralType(+str) : left.flags & 32 /* Enum */ ? left : right.flags & 32 /* Enum */ ? getNumberLiteralType(+str) : left.flags & 256 /* NumberLiteral */ ? left : right.flags & 256 /* NumberLiteral */ && right.value === +str ? right : left.flags & 64 /* BigInt */ ? left : right.flags & 64 /* BigInt */ ? parseBigIntLiteralType(str) : left.flags & 2048 /* BigIntLiteral */ ? left : right.flags & 2048 /* BigIntLiteral */ && pseudoBigIntToString(right.value) === str ? right : left.flags & 16 /* Boolean */ ? left : right.flags & 16 /* Boolean */ ? str === ""true"" ? trueType : str === ""false"" ? falseType : booleanType : left.flags & 512 /* BooleanLiteral */ ? left : right.flags & 512 /* BooleanLiteral */ && right.intrinsicName === str ? right : left.flags & 32768 /* Undefined */ ? left : right.flags & 32768 /* Undefined */ && right.intrinsicName === str ? right : left.flags & 65536 /* Null */ ? left : right.flags & 65536 /* Null */ && right.intrinsicName === str ? right : left, neverType);","73557"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      inferFromTypes(getTemplateTypeFromMappedType(source), getTemplateTypeFromMappedType(target));","73571"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    return !!constraint && maybeTypeOfKind(constraint.flags & 16777216 /* Conditional */ ? getDefaultConstraintOfConditionalType(constraint) : constraint, 402784252 /* Primitive */ | 4194304 /* Index */ | 134217728 /* TemplateLiteral */ | 268435456 /* StringMapping */);","73748"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (flags & (128 /* StringLiteral */ | 134217728 /* TemplateLiteral */)) {","74197"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (maybeTypeOfKind(typeWithPrimitives, 4 /* String */ | 134217728 /* TemplateLiteral */ | 8 /* Number */ | 64 /* BigInt */) && maybeTypeOfKind(typeWithLiterals, 128 /* StringLiteral */ | 134217728 /* TemplateLiteral */ | 268435456 /* StringMapping */ | 256 /* NumberLiteral */ | 2048 /* BigIntLiteral */)) {","74545"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      return mapType(typeWithPrimitives, (t) => t.flags & 4 /* String */ ? extractTypesOfKind(typeWithLiterals, 4 /* String */ | 128 /* StringLiteral */ | 134217728 /* TemplateLiteral */ | 268435456 /* StringMapping */) : isPatternLiteralType(t) && !maybeTypeOfKind(typeWithLiterals, 4 /* String */ | 134217728 /* TemplateLiteral */ | 268435456 /* StringMapping */) ? extractTypesOfKind(typeWithLiterals, 128 /* StringLiteral */) : t.flags & 8 /* Number */ ? extractTypesOfKind(typeWithLiterals, 8 /* Number */ | 256 /* NumberLiteral */) : t.flags & 64 /* BigInt */ ? extractTypesOfKind(typeWithLiterals, 64 /* BigInt */ | 2048 /* BigIntLiteral */) : t);","74546"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","  function getContextualTypeForSubstitutionExpression(template, substitutionExpression) {","77407"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (template.parent.kind === 216 /* TaggedTemplateExpression */) {","77408"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      return getContextualTypeForArgument(template.parent, substitutionExpression);","77409"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 15 /* NoSubstitutionTemplateLiteral */:","77819"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 229 /* TemplateExpression */:","77820"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 240 /* TemplateSpan */:","77996"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        Debug.assert(parent2.parent.kind === 229 /* TemplateExpression */);","77997"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    return isCallOrNewExpression(node) || isTaggedTemplateExpression(node) || isJsxOpeningLikeElement(node);","80232"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (node.kind === 216 /* TaggedTemplateExpression */) {","80238"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      checkExpression(node.template);","80239"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (node.kind === 216 /* TaggedTemplateExpression */) {","80306"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      if (node.template.kind === 229 /* TemplateExpression */) {","80308"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        const lastSpan = last(node.template.templateSpans);","80309"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        const templateLiteral = node.template;","80312"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        Debug.assert(templateLiteral.kind === 15 /* NoSubstitutionTemplateLiteral */);","80313"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        callIsIncomplete = !!templateLiteral.isUnterminated;","80314"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        const hasPrimitiveContextualType = inConstContext || maybeTypeOfKind(contextualType, 402784252 /* Primitive */ | 4194304 /* Index */ | 134217728 /* TemplateLiteral */ | 268435456 /* StringMapping */);","80518"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    const expression = node.kind === 214 /* CallExpression */ ? node.expression : node.kind === 216 /* TaggedTemplateExpression */ ? node.tag : node.kind === 171 /* Decorator */ && !legacyDecorators ? node.expression : void 0;","80768"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (node.kind === 216 /* TaggedTemplateExpression */) {","80786"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      const template = node.template;","80787"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      const args2 = [createSyntheticExpression(template, getGlobalTemplateStringsArrayType())];","80788"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      if (template.kind === 229 /* TemplateExpression */) {","80789"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        forEach(template.templateSpans, (span) => {","80790"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (isTaggedTemplateExpression(callLike)) {","80886"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    const isTaggedTemplate = node.kind === 216 /* TaggedTemplateExpression */;","81067"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      if (isTaggedTemplate || isJsxOpeningOrSelfClosingElement || node.expression.kind !== 108 /* SuperKeyword */) {","81082"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","  function resolveTaggedTemplateExpression(node, candidatesOutArray, checkMode) {","81746"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        const diagnostic = createDiagnosticForNode(node.tag, Diagnostics.It_is_likely_that_you_are_missing_a_comma_to_separate_these_two_template_expressions_They_form_a_tagged_template_expression_which_cannot_be_invoked);","81759"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 216 /* TaggedTemplateExpression */:","81965"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","        return resolveTaggedTemplateExpression(node, candidatesOutArray, checkMode);","81966"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 216 /* TaggedTemplateExpression */:","82163"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","  function checkTaggedTemplateExpression(node) {","82333"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (!checkGrammarTaggedTemplateChain(node)) checkGrammarTypeArguments(node, node.typeArguments);","82334"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (languageVersion < LanguageFeatureMinimumTarget.TaggedTemplates) {","82335"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      checkExternalEmitHelpers(node, 262144 /* MakeTemplateObject */);","82336"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 15 /* NoSubstitutionTemplateLiteral */:","82359"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 229 /* TemplateExpression */:","82366"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 216 /* TaggedTemplateExpression */:","84236"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 229 /* TemplateExpression */:","84237"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 15 /* NoSubstitutionTemplateLiteral */:","84238"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      case 216 /* TaggedTemplateExpression */:","84466"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      return node.parent.kind === 218 /* ParenthesizedExpression */ && isNumericLiteral(node.left) && node.left.text === ""0"" && (isCallExpression(node.parent.parent) && node.parent.parent.expression === node.parent || node.parent.parent.kind === 216 /* TaggedTemplateExpression */) && // special-case for ""eval"" because it's the only non-access case where an indirect call actually affects behavior.","84788"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","  function isTemplateLiteralContext(node) {","85011"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    return isParenthesizedExpression(parent2) && isTemplateLiteralContext(parent2) || isElementAccessExpression(parent2) && parent2.argumentExpression === node;","85013"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","  function checkTemplateExpression(node) {","85015"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    for (const span of node.templateSpans) {","85018"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","      types.push(isTypeAssignableTo(type, templateConstraintType) ? type : stringType);","85024"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    const evaluated = node.parent.kind !== 216 /* TaggedTemplateExpression */ && evaluate(node).value;","85026"
"C:\Users\elric\omega-project\node_modules\typescript\lib\typescript.js","    if (isConstContext(node) || isTemplateLiteralContext(node) || someType(getContextualType2(","85030"
